Operation Name,Address,State,Milk,Fruit,Soy,Tapioca,lat,long
"Swank Farms Produce, Inc.",600 Acquistapace Road,California,0,1,0,0,36.916821,-121.380613
Swanton Berry Farm,25 Swanton Rd.,California,0,1,0,0,37.060955,-122.226292
Swanton Pacific Ranch,125 Swanton Rd.,California,0,1,0,0,37.061532423008636,-122.22644445922121
Swarey Farms,2157 East Rosebush Rd,Michigan,0,0,1,0,43.698653200803214,-84.79688026104418
Swartzentruber Homestead,12468 Country Lane,Delaware,0,0,1,0,38.81611234548359,-75.55934222840773
Swedish Colony Farms,1019 West Rd,Maine,0,1,0,0,43.5809903,-70.7775344
Sweet Acre Farm,28 Taylor Bridge Rd,Connecticut,0,1,0,0,41.58877934710508,-72.25471869311836
"Sweet Additions Ingredient Processors, LLC",612 South 8th Street,Wisconsin,0,0,0,1,43.74801559183673,-87.71305424489796
Sweet Autumn Farm,180 Prospect Street,Massachusetts,0,1,0,0,42.7141337,-71.1526714250426
"Sweet Blues Berry Farm, LLC",5360 New Road,South Carolina,0,1,0,0,32.737408709919315,-80.2803738877339
Sweet Candy Company,3780 W. Director's Row,Utah,0,1,0,0,40.745816376407305,-111.98019333791525
Sweet Cheeks Organic Peaches,674 35 Road,Colorado,0,1,0,0,39.102452299999996,-108.40344815284236
Sweet Creek Foods,23314 W Sheffler Rd.,Oregon,0,1,0,0,44.114463,-123.421201
"Sweet Nothings, Inc",715 College Ave,California,0,1,0,0,37.4240795,-122.1490677234531
Sweet Organics,226 Berryknoll Ct.,California,0,1,0,0,36.92892936734694,-121.75790767346939
Sweet Relief Farm,33 Florence Lane,Maine,0,1,0,0,43.7756552,-70.6485521
Sweet Roots Farm,14805 Auburn Rd.,California,0,1,0,0,35.2427525,-117.0047954
Sweet Rose Farm LLC,2182 Maple Sugar Road,Virginia,0,1,0,0,38.452164,-79.594449
Sweet Spot Farm,18528 Highland Valley Rd.,California,0,1,0,0,33.026305,-116.928591
Sweetaire Farm,180 Little Britain Rd,Pennsylvania,0,1,0,0,39.766072,-76.127108
Sweetland Farm,29 Bessey Ridge Rd.,Maine,1,0,0,0,44.5092819,-69.456469
Sweetness Farm,27190 Ridge Rd,California,0,1,0,0,34.116579,-116.4896499
SWEETWATER CREEK DAIRY LLC - MILK & FEED,14550 HWY 152,Texas,1,0,0,0,30.3934927,-97.63314067829427
Sweetwater Farm,555 Old McCloud Rd.,California,0,1,0,0,41.30509456900769,-122.30549462700763
Sweetwater Farm Organics,26 Sweetwater Drive,Maine,0,1,0,0,43.4625463,-70.5995641
"Swift Subtropicals, Bear Creek Ranch, LLC",3698 Clark Valley Rd.,California,0,1,0,0,35.2732065,-120.78056862647287
Swift Wing Farm,5707 Criswell Rd,Ohio,1,0,0,0,40.73332414944264,-81.82419691609196
Swinn Valley Acres LLC,S 2237 County Road C,Wisconsin,1,0,0,0,43.7921665,-88.0081328
Swiss Acres Farm,4304 State Route 93 NW,Ohio,1,0,0,0,39.8700195,-82.06341825000001
Sycamore Hollow Farm,13437 Route 333,Pennsylvania,1,0,0,0,40.593328,-77.492577
Sycamore Run Acres,7573 Co Rd 201,Ohio,1,1,0,0,40.61856790938447,-81.82764175694342
Sykes & Sykes Inc. Dba Altar-Cross Farms,4108 Ivanhoe Road,North Carolina,0,1,0,0,34.60993327124624,-78.24226785653735
"Sylvan Bioproducts, Inc.",90 Glade Drive,Pennsylvania,0,0,1,0,40.817361671947104,-79.56387523303121
Sylvan Farm LLC,143 Sylvan Road,South Carolina,0,1,0,0,34.21978081969206,-82.14094175900067
Sylvan S. Stoltzfus,433 Roller Road,Pennsylvania,1,0,0,0,40.579471753897835,-76.82777534336398
"Sylvanus E. Peachey, Jr.",673 West Back Mountain Road,Pennsylvania,1,0,0,0,40.774739,-77.268684
Sylvestris Arboretum,Martin Rd.,Maine,0,1,0,0,46.856104,-67.800664
"Symbiont Nutrition, LLC",6760 West Allison Rd.,Arizona,0,0,1,0,33.2881818,-111.9541301
Symrise Inc,110 Liberty Court,Ohio,1,0,0,0,41.407395040816326,-82.12870128571429
Symrise Inc,170 Industrial Parkway,New Jersey,1,0,0,0,41.00620107836545,-73.94223025282959
Symrise Inc,300 North Street,New Jersey,0,1,0,0,40.886853,-74.022362
Synergia Ranch Organic Fruits and Vegetables,26 Synergia Rd.,New Mexico,0,1,0,0,35.493274,-106.093421
T & D Land,12936 Portland Rd NE,Oregon,0,1,0,0,45.106469,-122.886573
T Bar Organic,13002 Keller Dr,Minnesota,1,0,1,0,43.90057077927998,-92.0198486139613
T C Bauer Co Dba Esutras,2023 West Carroll Avenue,Illinois,1,1,1,0,41.8875309,-87.6778969
"T. Hasegawa USA, Inc.",2026 Cecilia Circle,California,0,1,0,0,33.8128513,-118.0197944
"T. Hasegawa USA, Inc.",14017 East 183rd Street,California,0,0,1,0,33.8646354,-118.3409681
"T.E. And B.T. Barham, Partners",11920 Louisburg Road,North Carolina,0,0,1,0,35.950294,-78.421517
T.K. Grove,10824 San Antonio Way,California,0,1,0,0,33.327469,-117.101859
"T.L.J. Grain, Inc.",90 Stone Street,Iowa,0,0,1,0,43.004913888888886,-91.65427422222221
T2 Farms LLC,685 DiGiorgio Rd,California,0,1,0,0,35.23736705,-118.78730735360773
Tabera Farms Inc.,681 South 225 West,Indiana,0,0,1,0,40.742761173698796,-86.9147721461809
"Tablas Creek Vineyard, A CA Limited Partnership Dba Tablas Creek Vineyard",9339 Adelaida Rd.,California,0,1,0,0,35.63653575,-120.85962098606322
Table Top Farm,33 Cypress Rd.,California,0,1,0,0,37.979868352814016,-122.55821062852469
Tadin LLC Dba Tadin Herb And Tea Co.,3345 E. Slauson Ave,California,1,0,0,0,33.9892215,-118.2701018
Tafel Dairy Farm LLC,1342 County Highway 10,New York,1,0,0,0,42.534751623991916,-75.16329376645413
Tait Farm Foods,179 Tait Road,Pennsylvania,0,1,0,0,40.77621988691944,-77.74208685636235
Taiyo International Inc.,5960 Golden Hills Drive,Minnesota,0,1,0,0,44.9734247,-93.35612
Takemori Farms,9951 Grant Line Road,California,0,1,0,0,38.3973478575855,-121.3369212060763
"Takemoto Certified Organic Farms, LLC",21644 Road 244,California,0,1,0,0,36.18271530032242,-119.02785650868654
Takemoto Farms (Certified Farmers Market),21644 Road 244,California,0,1,0,0,36.18271530032242,-119.02785650868654
"Talbot Enterprises, LLC Dba Hayne Vineyard, Talbot Enterprises, LLC",1832 Sulphur Springs Ave.,California,0,1,0,0,38.488573999831445,-122.46319536126794
Talley Farms,P.O. Box 360,California,0,1,0,0,33.8142882,-118.37572678402523
Talley Farms,2900 Lopez Drive,California,0,1,0,0,35.174145,-120.528263
Tam Fresh Cut-Pak Inc.,6400 Belleau Wood Ln.,California,0,1,0,0,38.510698230769236,-121.50463076923077
Tamara R. Whitford,14614 S. Marks Avenue,California,0,1,0,0,36.52502774812496,-119.84521085485278
Tanimura & Antle,1 Harris Road,California,0,1,0,0,37.636904,-122.066959
"Tapp, Joseph & Dudley",228 Goatley Lane,Kentucky,1,0,0,0,37.768402,-85.230773
Taproot Farm,66 Kemmerer Road,Pennsylvania,0,1,0,0,40.477853009353076,-75.91601790168136
"Tara's Organic Ice Cream, LLC",3173 College Ave.,California,0,1,0,0,37.8516752,-122.252294
Tarbox Farm,61 Tarbox Road,Maine,0,1,0,0,43.88206493150308,-69.72515429570299
"Taropa Investments, LLC",20400 Carancho Rd,California,0,1,0,0,33.490987,-117.285646
Tasha's Inc. Dba Youngberg Hill,10660 SW Youngberg Hill Rd.,Oregon,0,1,0,0,45.1843219,-123.2736669
Taste Artisan Chocolate,119 N University Avenue,Utah,1,0,0,0,40.2977627,-111.6569033
Taste O’ Home,1736 Furniss Road,Pennsylvania,1,0,0,0,39.81968130876392,-76.2541979755619
"Tasteful Selections Dba RPE, Inc.",13003 Di Giorgio Road,California,0,1,0,0,35.25253682142857,-118.86847432142856
Tastepoint Inc.,7800 Holstein Avenue,Pennsylvania,0,1,0,0,39.896472700000004,-75.23226140695965
Tasty Foods LLC,4 Monhegan St,New Jersey,0,0,1,0,40.864513,-74.150954
"Tatapela, LLC",4570 N Bank St,Arizona,0,1,0,0,35.255733,-114.011424
"Tate & Lyle Custom Ingredients, LLC",1631 S. Prairie Drive,Illinois,1,0,0,0,41.5915772,-87.8141297
Tayebi Ranch,6520 El Camino Norte,California,0,1,0,0,33.8422161,-116.5506063
"Taylor Bros. Farms, Inc.",182 Wilkie Ave.,California,0,1,0,0,38.98591674893301,-121.6002573945842
TAYLOR FARMS,2016 S. Benton St.,Arkansas,0,0,1,0,36.3473586,-92.388325
Taylor Farms Retail Inc.,1721 San Juan Highway,California,0,1,0,0,36.88267742141442,-121.5544359186795
TC Foods LLC,1010 Meadow Hill Lane,Minnesota,1,0,0,0,45.964853,-92.970847
"TCHO Ventures, Inc.","3100 San Pablo Ave, Ste 170",California,1,1,0,0,37.8504509,-122.28663434769385
"TDI Partners, LLC Dba Invico",1390 Brickell Ave #270,Florida,1,0,0,0,25.76050108163265,-80.19224348979591
TDR Farms,10180 E 700 N,Indiana,0,0,1,0,40.653455224629965,-85.48170562332353
Teaaroma Inc. DBA Beyond Nature Company,841 E. Artesia Blvd.,California,0,1,1,0,33.87466416666667,-118.18231283333333
Tecumseh Morgan Farm,15877 560th Lane,Minnesota,0,0,1,0,44.01026509170086,-94.038385669083
Ted Halbakken,17832 Quincy Rd NE,Minnesota,0,0,1,0,44.034758,-92.12258037940889
Teixeira Ranch Inc,2150 Richview Road,California,0,1,0,0,33.9797699,-117.9695878
"Tejas Dunes Dairy, LLC",366 FM 1760,Texas,1,0,0,0,34.245092591079555,-102.98050190635105
Telesis Onion,21484 Colusa Ave.,California,0,1,0,0,37.8937301,-122.2811711
Temecula Farm,42371 Via De Los Fideos,California,0,1,0,0,33.47263904599756,-117.21919330292263
Temple Rock Organics,28681 Sandhurst Way,California,0,1,0,0,33.219221,-117.128231
"Temples, Kenall",23678 Seven Mile Rd,Louisiana,1,0,0,0,30.865546931742383,-89.94703213610185
Templeton Valley Farms Dba Templeton Valley Farms,880 Climbing Tree Lane,California,0,1,0,0,35.572599745638236,-120.64032035029078
"Tender Soles Farm, LLC",453 Main Street,Maine,0,1,0,0,44.106331499999996,-70.21050255309595
"Teresa, Dillon, Jared & Kane Gable",12499 N 300 W,Indiana,0,0,1,0,40.142406,-85.728747
Terra Amico Farms,680 California Ave.,California,0,1,0,0,33.6428452,-117.82758
"Terra Bella Greenhouses, Inc.",3643 Laval Road,California,0,1,0,0,34.993109,-118.89697476540285
Terra Bella Ranch,41855 De Luz Rd.,California,0,1,0,0,33.46253554691774,-117.3214007978412
Terra D'oro Vineyards,20680 Shenandoah School Road,California,0,1,0,0,38.51167033840983,-120.79983287831602
Terra Farm,13279 Turners Creek Rd,Maryland,0,1,1,0,39.34321531093215,-75.99620943652153
Terra Firma,428 Hussey Hill Rd.,Maine,0,1,0,0,43.5107048,-70.941913
Terra Firma Farm,4713 Baker Road,California,0,1,0,0,38.503087181694525,-121.95772235538733
Terra Linda Farms - Grape Division,3259 South James Rd,California,0,1,0,0,36.658198,-120.244344
Terrace Greens,7 Terrace Ln,Pennsylvania,1,0,0,0,41.23465946153846,-77.08232730769231
"Terrafertil US, LLC Dba Essential Living Foods",3460 Torrance Blvd,California,0,1,0,0,33.8374338,-118.3126812
"Terranova Ranch, Inc.",13000 Manning,California,0,1,0,0,36.705516,-120.386096
Terrapin Farm,6505 Farm to Market Road,Montana,0,1,0,0,48.259169681120056,-115.47598789904957
"Terrasoul Superfoods, LLC",1001 N E Loop 820 Ste. 525,Texas,1,1,0,1,32.766149,-97.212107
Terraview Farms,2635 East Airline Highway,Iowa,0,0,1,0,42.54211629501041,-92.28498371187601
Terrill & Richard Zimmerman,12145 CR 38,Indiana,0,0,1,0,41.55243508519827,-85.69640433231235
Terry & Aaron Bauer Farm,1704 Goldfinch Ave,Iowa,0,0,1,0,43.39771254873942,-96.21441575714348
Terry Beachy,1382 190th Street,Iowa,0,0,1,0,42.1667837398122,-92.69263197712996
Terry Harth Farms,9511 E Stockade Road,Missouri,0,0,1,0,37.771425,-94.116842
Terry Hoyt,3061 Wyalusing New Albany Road,Pennsylvania,1,0,0,0,41.635847,-76.30254
TERRY JACKSON,1426 Norfolk Dr.,Missouri,0,0,1,0,38.66453581818182,-94.32992454545455
Terry Lewis,527 N. 1St Street,Iowa,0,0,1,0,42.05621626645421,-92.91450557092772
Terry Sweitzer,14633 Timber Road,Illinois,0,0,1,0,42.149022707683585,-89.860235
Terry's Berry Farm,284 Church Street,New York,0,1,0,0,42.0314175,-76.372173
Tesoros Trading Company,"7251 W. Lake Mead Blvd, Ste 300",Nevada,0,0,1,0,36.1954366,-115.2502898
Tessemae's All Natural LLC,8805 Kelso Drive,Maryland,0,0,1,0,39.334512849999996,-76.47303129996338
Tesseron Vineyards,1100 Wall Rd.,California,0,1,0,0,38.43104291211363,-122.48781893305993
Tews Farm LLC,20723 Tews Rd,Minnesota,0,0,1,0,44.03954043251515,-91.83023534888319
TEXAS FARM PATCH LLC,677 PR A-94,Texas,0,1,0,0,27.5534903,-97.8368339
Texas Quality Beverage,13300 Park Vista Blvd.,Texas,0,1,0,0,32.973320799999996,-97.26075275
"Texas Star Nut And Food Co. Inc., Dba Nature's Eats Inc.",206 Market Ave.,Texas,0,1,0,0,29.8165413294937,-98.7473491521558
"TGD Cuts, LLC.",8441-B Dorsey Run Rd,Maryland,0,1,0,0,39.14124765,-76.79177585781747
Thaddeus Mcquaide,233 Squibbs Road,Pennsylvania,0,0,1,0,40.440343515845804,-79.36118758022238
Thane Dockter DBA Dockter Organics,3664 145th St NE,North Dakota,0,0,1,0,46.84478477744932,-100.56218870994492
Thanksgiving Farm At The Center For Discovery,641 Old Route 17,New York,0,1,0,0,41.6956711122449,-74.73133486734693
Thayben Farm,Depot St.,Maine,1,0,0,0,45.516717,-68.3518528
Thayne & Cari Tagge's Famous Fruit LLC,3431 South Highway 89,Utah,0,1,0,0,41.44764452163026,-112.03762511841624
The Alhambra Organic Farm,250 Vineyard Road,New Jersey,0,1,0,0,40.52930338884286,-74.3780774178056
"The Andersons, Inc.",1947 Briarfield Boulevard,Ohio,0,0,1,0,41.5859471,-83.69459669919284
"The Andersons, Inc.",801 South Reynolds Road,Ohio,0,0,1,0,41.626783,-83.664402
The Apple Farm,104 Back Rd.,Maine,0,1,0,0,44.7423797,-69.7123929
"The Apple Farm Dba The Apple Farm, LLC",18501 Greenwood Road,California,0,1,0,0,34.114582,-118.2636451
The A's Brothers Ranch,15953 El Camino Entrada,California,0,1,0,0,33.0015157,-117.0337368
The Back 40 Ranch,1029 Mt Vernon Road,Pennsylvania,0,1,1,0,39.974305,-75.979403
"The Bass Farm, Inc.",6256 US 64A,North Carolina,0,1,0,0,35.0779303,-83.9746511
The Blueberry Pier,N724 South P-3 Lane,Michigan,0,1,0,0,45.7410494,-87.6458312
The Boreal Farm,5205 Arnold Road,Minnesota,0,1,0,0,46.888994,-92.090438
The Boring Farm,4200 Canfield Rd,California,0,1,0,0,38.335368490089515,-122.80171913453702
The Boulders,34631 North Tom Darlington Drive,Arizona,0,1,0,0,33.795231799999996,-111.92103995133864
The Buckle Farm,43 Fisher Road,Maine,0,1,0,0,44.0457191,-70.0280461
"The Carrington Tea Co. LLC, Dba Carrington Co., LLC",7 Reuten Drive,New Jersey,1,0,0,0,40.97475486292905,-73.95474489235102
"The Cider Farm, LLC",7258 Kelly Road,Wisconsin,0,1,0,0,42.84161043344183,-89.95361345909275
The Coconut Cooperative,300 Brooks Bend,New Jersey,1,0,0,0,40.35505384460598,-74.698417294166
The Cotyledon LLC,18021 Bowie Mill Road,Maryland,0,1,0,0,39.15068322727273,-77.10420904545455
The Delong Company,2131 Logistics Court,Illinois,0,0,1,0,40.12307895,-88.27325119625169
"The Delong Company, Inc.",2 Merrick Circle,New York,0,0,1,0,42.963915,-77.23287
"The Delong Company, Inc.",48 Railroad Ave,New York,0,0,1,0,40.80210125,-72.79028844673567
The Dimare Company,1406 N. Street,California,0,1,0,0,36.740986334970735,-119.79049221665188
"The Dojo, LLC Dba Kate Blanc Cosmetics",10550 Lawson River Ave.,California,1,0,0,0,33.696642392864455,-117.94464414168772
The Ecology Center,32701 Alipaz Street,California,0,1,0,0,33.48800885,-117.67281463235831
The Edlong Corporation,225 Scott Street,Illinois,1,0,0,0,41.52741134810127,-88.080063
the farm at Glenwood Mountain,1801 Country Rd. 565,New Jersey,0,1,0,0,40.1021375,-74.4220173
The Farm At Miller's Crossing,81 Roxbury Road,New York,0,0,1,0,40.723734428571426,-73.6635782142857
The Farm at Moose Hill Wildlife Sanctuary,4 Moose Hill Street,Massachusetts,0,1,0,0,42.10872136797652,-71.21067289114809
The Farm At Our House,19715 Zion Rd,Maryland,0,1,0,0,39.17907095655549,-77.09970976703701
The Farm At Sunnyside,27 Sweetwater Lane,Virginia,0,1,0,0,36.789457886792455,-78.41504444339623
The Farm At Walden Woods,1035 Concord Turnpike,Massachusetts,0,1,0,0,42.44603765,-71.35711802016888
"The Farm On Cotton Hill, LLC",1481 Cotton Hill Road,New York,0,1,0,0,42.62717649119284,-74.19646818728977
The Farr Homestead,448 Barker Rd.,Maine,0,1,0,0,44.6993468,-69.2126502
The Farrm,156 Youngs Ave,New York,0,1,0,0,40.94380719401857,-72.72899612952148
The Fisher Farm,243 Hershey Church Road,Pennsylvania,1,0,0,0,40.038346,-76.04954
The Flavor Factory,2058 Second Street,California,0,1,0,0,37.86659696332943,-122.30211584671794
The Forge Garden - Santa Clara,1051 Sherman St.,California,0,1,0,0,32.765391478662394,-117.19874816978933
The Fountain Family Farm,641 East Side Rd.,Maine,0,1,0,0,44.56668733768707,-67.73744595795728
"The Fresh Group, Ltd. Dba Maglio & Company",4287 N. Port Washington Rd.,Wisconsin,0,1,0,0,43.0813011,-87.9174171
The Good Farm LLC,8112 Church Road,Pennsylvania,0,1,0,0,40.0772193,-75.1274425
The Good Shepherd's Farm,316 Nobleboro Rd.,Maine,0,1,0,0,44.0526705,-69.4330104
The Grazing Edge Dairy,171 Mt. Tom Road,New York,1,0,0,0,40.89347637190825,-73.79168687373556
The Great Scape,15 Clements Rd.,Maine,0,1,0,0,44.6805308,-68.9649725
The Grove,2075 Myers Street,California,0,1,0,0,33.89324643654169,-117.42963783667463
The Herb Hill Farm and Micro Dairy,16B Brookline Street,Massachusetts,0,1,0,0,42.36370476470588,-71.10152952941176
The Hickories,136 Lounsbury Rd.,Connecticut,0,1,0,0,41.21088481156015,-73.24892597331322
"The Hoppy Acre, LLC",318 Town Lane,New York,0,1,0,0,40.98429558388574,-72.14511282843384
"The Hunter Foundation, Inc.",6120 Main Street,New York,0,1,0,0,43.179934,-70.60992
"The Ibody EMEA Trading, Inc.",956 Huntington Dr.,California,0,1,0,0,38.3470493,-121.9556338
"The Kroger Co., Dba Riverside Creamery",1500 Eastridge Ave,California,1,0,0,0,33.931239,-117.303757
The Little Farm On West Creek,6022 West Creek Rd,New York,1,0,0,0,42.471571499999996,-77.3620680549133
The Lucas Winery & Vineyard,18196 North Davis Road,California,0,1,0,0,38.14756776923077,-121.33431584615384
"The Market Place Trading Co., Inc.",12449 Keys Creek Road,California,0,1,0,0,33.29046695956674,-117.06382917105667
The MASA Corporation,2220 Station Road,Virginia,0,0,1,0,37.441659,-77.4358679
The Milkhouse,445 South Monmouth Rd.,Maine,1,1,0,0,44.2110143,-69.9872447
The Mullins Family Farm,40225 Parado Del Sol Drive,California,0,1,0,0,33.53518537953687,-116.99688812745309
The Naked Botanical LLC,2 Spring Meadow Lane,New Jersey,0,1,0,0,40.76950753983068,-74.60400805310756
The Napa Valley Reserve,1000 Silverado Trail,California,0,1,0,0,38.301322,-122.276092
The Natural Trading Company,5841 Fruitvale Rd.,California,0,1,0,0,38.91236321228373,-121.192404874223
The Nokomis Project,599 Wadsworth Rd,New York,0,1,0,0,42.447503,-73.495252
The Noon Family Sheep Farm,78 Sunset Rd.,Maine,1,0,0,0,43.4632996,-70.84048179999999
The North Farm,18274 1150 East St.,Illinois,0,0,1,0,41.41321984707064,-89.63628319451007
The Old Bakery Beer Company,400 Landmarks Blvd,Illinois,1,0,0,0,38.88927615,-90.18060169518954
The Orchard At Flathead Lake LLP,23126 Yellow Bay Lane,Montana,0,1,0,0,47.8735567,-114.030942
The Organic Plots At HC Thompson Research Farm,133 Fall Creek Road,New York,0,1,1,0,42.51838275,-76.33525646927848
The Osborne Farms,36353 Co Rd 20,Minnesota,0,1,1,0,43.8699989,-92.4384618
"The Palm Family, Inc.",639 6 1/2 Ave.,California,0,1,0,0,36.46463581335101,-119.57322935530831
"The Peach Jamboree, LLC Dba Woodleaf Farm",6176 Old Olive Hwy,California,0,1,0,0,39.50347150310198,-121.43559663496056
The Peterson Family,257 North 6th Avenue,California,0,1,0,0,34.89964200794602,-117.02129239398755
The Pharm,16395 Ridgewood Rd.,California,0,1,0,0,40.266806,-122.42891
"The Plug Connection, LLC",2627 Ramona Drive,California,0,1,0,0,33.240928,-117.251438
The Poor Ranch,10702 University Rd.,California,0,1,0,0,38.98723,-123.070203
The Price Farm,539 E Dallas Rd,Ohio,0,0,1,0,40.046558,-83.76584
The Promised Land,42177 299th St,South Dakota,0,0,1,0,43.05371948094655,-97.75723646424704
The Puls Ranch,24802 Ave. 236,California,0,1,0,0,36.21797189299124,-119.02563305968388
The Ranch At Live Oak Malibu,12220 Cotharin Rd.,California,0,1,0,0,34.09193115879089,-118.94971243268945
"The Redwood Group, LLC",5920 Nall Ave #400,Kansas,0,0,1,0,39.02120805,-94.64941055881228
The Republic Of Tea,11051 North Mockingbird Road,Illinois,1,1,0,0,38.827969,-88.619094
The Scoular Company,201 Railroad Street,Nebraska,0,0,1,0,40.925629,-96.278304
The Scoular Company,3220 Road 107,Nebraska,0,0,1,0,41.4899883,-103.0126105
The Scoular Company,925 Factory Street,Nebraska,0,0,1,0,41.0844288,-96.1232879
The Scoular Company,2027 Dodge St,Nebraska,0,0,1,0,41.25967294951352,-95.94279984569162
The Scoular Company,28451 S Route 45,Illinois,0,0,1,0,39.403165,-88.37804
The Spirit Horse Farm LLC,52 Kent Cornwall Road,Connecticut,0,1,0,0,41.739481,-73.466086
The Sutter Buttes Farming Company,3663 Nuestro Road,California,0,1,0,0,39.18526063294784,-121.68517788821568
The Villa Barone,21715 Jerusalem Grade Rd.,California,0,1,0,0,38.824701,-122.517552
The Von's Companies Inc. - Los Angeles Milk & Culture Plant,3361 S. Boxford Avenue,California,1,0,0,0,33.98699330363013,-118.1507882680559
Theo Chocolate,3400 Phinney Ave. N,Washington,1,0,0,0,47.651003349999996,-122.35407291573506
"Theobroma Chocolate, LLC Dba Brooklyn Born Chocolate, LLC",815 Martin Street,New Jersey,1,0,0,0,40.65985461538462,-74.20085484615385
Thering Enterprise,323 Sumner Road,New York,0,0,1,0,42.922377999999995,-78.4553205
"Thermiculture Management, LLC",86695 Avenue 54,California,0,1,0,0,33.656559,-116.14258942372882
Thiltges Brothers,65922 711 Rd,Nebraska,0,0,1,0,40.13023973684211,-95.45913010526316
Thirteen Moons Farm,87 Maple Drive,North Carolina,0,1,0,0,35.93057241459861,-79.0533965122002
Thirty Acre Farm,6 East River rd.,Maine,0,1,0,0,44.2207847,-69.5863196
Thistle Meadow Farm,5666 Anderson Road,New York,1,0,0,0,42.956050388254035,-75.51355053844642
"Thomas A. Porter Farms, LLC",3338 Meadowbrook Rd.,North Carolina,0,0,1,0,35.92957106332319,-77.7360890212538
Thomas And Mary Klein & Sons,3154 Twp Hwy 95,Ohio,0,0,1,0,40.9474017755102,-83.42927583673469
Thomas Jurek,2047 Conrad Rd,Michigan,0,0,1,0,44.02606608163265,-83.88975079591836
Thomas L. Wait,Stokes Airport Road,Virginia,0,1,0,0,38.931657,-78.266
Thomas O'neill,2706 Chase Rd,New York,0,0,1,0,43.1440985,-76.56112955692865
Thomas Parrish Farms,5899 Severance Road,Michigan,0,0,1,0,43.54235701010101,-83.19628023232323
Thomas Perrin,11247 Centerline Rd,New York,1,0,0,0,42.7360345,-78.5698725
Thomas Strevey,206 Dexter Ave,Kansas,0,0,1,0,37.1772513,-96.7144722
Thomas Tranel,1741 County Highway Z,Wisconsin,1,0,0,0,44.93426953736257,-92.442709398337
Thomas Wilson,204 Elmer Hill Road,New York,1,0,0,0,42.22519,-76.249563
"Thompson - Finch Farm, LLC",711 Wiltsie Bridge Rd,New York,0,1,0,0,42.058375,-73.599994
Thompson Farms,43 McCall Loop,New Mexico,0,1,0,0,35.09634359162185,-106.25373279201816
"Thorland Organics, LLC",10178 390th Street,Iowa,0,0,1,0,42.658556239770064,-91.60330644155009
Thorn Springs Farm,1999 County Rd 475 N,Illinois,0,0,1,0,40.658278,-89.156396
"Thornbee Farms, LLC",915 Kuttruff Road,New York,0,1,0,0,43.152725000000004,-77.3346655
"Thornhill Vineyard Properties, LLC Dba La Ribera Vineyards",6800 Old River Rd.,California,0,1,0,0,35.29345179375366,-119.1097539996827
"Thorson Farms, LLC",1298 Highway 105,Iowa,0,0,1,0,43.3831099,-92.9281382
"Thorson, Steve and Roberta",27150 385th St. NE,North Dakota,0,1,0,0,47.102268,-100.16743
Three Creeks Produce LLC,5362 Swisher Rd.,Ohio,0,1,0,0,39.85702172816695,-82.91495954140755
Three Goats Farm,7285 Mosquito Rd.,California,0,1,0,0,38.78059434899021,-120.75269189271681
Three Sisters Farm,30370 San Timoteo Canyon Rd.,California,0,1,0,0,33.9840586,-117.1324491
Three Sisters Farm,8 Earl's Rd.,Maine,0,1,0,0,43.2405525,-70.7420155
Three Sisters Farm,525 Waterloo Road,New Jersey,0,1,0,0,40.91701763242903,-74.75762587774774
"Three Sisters Farm, Inc.",2589 Ubben Avenue,Iowa,0,0,1,0,42.424364853396526,-93.58161600679976
Three Springs Farm,PO Box 13,Oklahoma,0,1,0,0,36.1758414,-97.0680312
Three V Organics,6783 County Road 33,California,0,1,0,0,41.416517,-120.13522
Thrive Life,691 South Auto Mall Drive,Utah,0,1,0,0,40.3636851,-111.79249920814948
Thunder Mountain Foods,8125 Crouse Rd,New York,0,1,0,0,42.395258,-77.32067670240477
Thunderbird Commodities,424 North Railway Street,Minnesota,0,0,1,0,47.3190773,-95.9668739
"Tide Mill Organic Farm, LLC",77 Tide Mill Rd,Maine,1,0,0,0,44.8277788,-67.1574206
"Tidewater Organics, LLC",961 Brownsville Rd.,Maryland,0,0,1,0,39.05463336923242,-76.1031272395414
"Tierra Partners V, LP",11879 Old State Highway 70,California,0,1,0,0,39.303588095176316,-121.59627744819039
Tierra Santa Orchards,11360 Township Road,California,0,1,0,0,39.29404682094431,-121.68776345552291
Tiffany Bohlin,2215 Lacey Road,New Jersey,0,1,0,0,39.889567325581396,-74.30242186046512
Tikvah Organics,735 Gossage Ave.,California,0,1,0,0,38.25212198148148,-122.65856319444444
Tilfert Lake Dairy,4250 N 750 W,Indiana,1,0,0,0,41.701582182397324,-85.5724805407132
Tillery Organic Farm,25704 Rd. 196,California,0,1,0,0,36.25545340096772,-119.13623488753349
Tim And Peggy Parys Groves,15657 Adams Drive,California,0,1,0,0,33.340035,-116.992318
Tim Christiansen,1466 Quenan Rd,New York,1,0,1,0,42.686743500000006,-77.0062595
Tim Furgison,9328 St Hwy 37,New York,1,0,1,0,42.3823088,-75.1844003
Tim Hansman,25233 479th Ave.,South Dakota,0,0,1,0,43.72743931057333,-96.63159105941071
Tim Hostetler,30085 Olive Branch Road,Missouri,0,0,1,0,38.77185326268798,-93.12986772794723
Tim Knapp,1585 Wilson Pt,New York,0,0,1,0,42.7515174,-77.504737
Tim Mack,8183 Grant Ave Rd,New York,0,0,1,0,42.997408,-76.526341
